id,region,price,year,manufacturer,model,condition,fuel,transmission,drive;
7303843489,sierra vista,7999,2005.0,lexus,is 300,good,gas,automatic,rwd;
7303838253,sierra vista,8995,2011.0,ford,escape limited,good,other,automatic,fwd;
7303832499,sierra vista,18895,2008.0,jeep,wrangler unlimited sahara,good,gas,automatic,4wd;
7303606589,sierra vista,33590,2020.0,,Genesis G70 2.0T Sedan 4D,good,other,other,;
7303606602,sierra vista,28990,2018.0,infiniti,qx60 3.5 sport utility,good,gas,other,fwd;
7303606583,sierra vista,19990,2020.0,mitsubishi,outlander sport es,good,other,other,;
7303568521,sierra vista,32990,2011.0,mercedes-benz,e-class e 63 amg,good,gas,automatic,rwd;
7303555836,sierra vista,9990,2011.0,bmw,3-series,,other,automatic,rwd;
7303548874,sierra vista,500,2003.0,subaru,forester 2.5 x,fair,gas,automatic,4wd;
7303361104,sierra vista,16995,2008.0,ram,2500 slt,good,gas,automatic,4wd;
7303356375,sierra vista,18995,2015.0,subaru,wrx limited,good,gas,manual,;
7303350943,sierra vista,18595,2015.0,subaru,wrx limited,good,gas,manual,;
7303350417,sierra vista,6895,2001.0,toyota,4runner limited v6,good,gas,automatic,rwd;
7303117528,sierra vista,23990,2018.0,honda,civic touring coupe 2d,good,other,other,;
7303082016,sierra vista,32990,2018.0,ford,f150 super cab xlt pickup,good,gas,other,;
7303081982,sierra vista,25590,2020.0,honda,civic sport hatchback 4d,good,gas,other,fwd;
7303040804,sierra vista,29590,2018.0,toyota,highlander xle sport,good,gas,other,;
7303031598,sierra vista,11995,2014.0,nissan,murano,,other,automatic,fwd;
7302806648,sierra vista,5999,2005.0,toyota,sienna ce 7 passenger,good,gas,automatic,fwd;
7302801209,sierra vista,32995,2015.0,ford,f-150 lariat,good,other,automatic,4wd;
7302789465,sierra vista,11995,2006.0,lexus,rx 330,good,gas,automatic,fwd;
7302698892,sierra vista,7495,2015.0,chevrolet,cruze,excellent,gas,manual,fwd;
7302689135,sierra vista,2995,2003.0,chrysler,pt cruiser,,gas,automatic,;
7302684478,sierra vista,10395,2007.0,gmc,sierra,,gas,automatic,;
7302584414,sierra vista,29990,2019.0,chrysler,300 300s sedan 4d,good,other,other,rwd;
7302584396,sierra vista,25590,2020.0,buick,encore gx select sport,good,gas,automatic,fwd;
7302524916,sierra vista,8990,2013.0,,smart fortwo Passion Hatchback,good,gas,automatic,rwd;
7302524900,sierra vista,27990,2018.0,alfa-romeo,romeo stelvio sport suv 4d,good,gas,other,;
7302511032,sierra vista,32990,2014.0,ford,mustang,,other,manual,rwd;
7302461952,sierra vista,7500,1969.0,volkswagen,beetle,,gas,manual,;
7302349806,sierra vista,8500,2001.0,,International 4700,good,diesel,manual,rwd;
7302055786,sierra vista,16990,2014.0,acura,rdx sport utility 4d,good,gas,automatic,fwd;
7302055628,sierra vista,38990,2020.0,acura,rdx advance pkg sport,good,gas,other,fwd;
7302014908,sierra vista,17590,2015.0,acura,rdx sport utility 4d,good,gas,automatic,fwd;
7301987665,sierra vista,23990,2018.0,acura,rdx sport utility 4d,good,gas,automatic,;
7301974882,sierra vista,23990,2013.0,ram,1500,,other,automatic,rwd;
7301650537,sierra vista,12590,2012.0,,Scion xD Hatchback 4D,good,gas,other,fwd;
7301633265,sierra vista,45590,2018.0,mercedes-benz,mercedes-amg cla,good,gas,automatic,;
7301633249,sierra vista,45590,2020.0,acura,mdx advance pkg sport,good,gas,other,fwd;
7301624495,sierra vista,30990,2014.0,audi,s5 prestige convertible 2d,good,gas,automatic,;
7301607572,sierra vista,29990,2017.0,bmw,3-series,,other,automatic,rwd;
7316889925,tucson,31590,2018.0,rover,range evoque se sport,good,gas,other,4wd;
7316890888,tucson,11000,2007.0,ford,mustang gt,new,gas,manual,rwd;
7316889933,tucson,31590,2020.0,kia,stinger gt-line sedan 4d,good,gas,other,;
7316889742,tucson,24990,2016.0,volvo,xc60 t6 platinum sport,good,other,other,;
7316889960,tucson,17990,2011.0,infiniti,ex ex35 sport utility,good,other,other,rwd;
7316886958,tucson,21995,2015.0,ford,transit,good,gas,automatic,rwd;
7316880324,tucson,14900,2014.0,gmc,yukon,excellent,gas,automatic,4wd;
7316880185,tucson,600,1998.0,buick,century,fair,gas,automatic,;
7316873398,tucson,19950,1993.0,ram,350 le,excellent,diesel,manual,rwd;
7316870090,tucson,2200,2005.0,dodge,caravan,fair,gas,automatic,;
7316869035,tucson,4500,2005.0,ford,explorer xlt,,gas,automatic,;
7316865452,tucson,2500,2005.0,hyundai,accent,,gas,automatic,fwd;
7316862371,tucson,14900,2009.0,chevrolet,tahoe,excellent,gas,automatic,rwd;
7316862194,tucson,12900,2010.0,ford,f-150,excellent,gas,automatic,rwd;
7316861496,tucson,9500,2017.0,nissan,versa,like new,gas,manual,fwd;
7316853784,tucson,31995,2018.0,dodge,durango,excellent,gas,automatic,rwd;
7316853576,tucson,20995,2019.0,chevrolet,equinox,excellent,gas,automatic,fwd;
7316853379,tucson,11995,2017.0,kia,forte,excellent,gas,automatic,fwd;
7316853224,tucson,9995,2017.0,mitsubishi,mirage,excellent,gas,automatic,fwd;
7316853056,tucson,12995,2016.0,jeep,patriot,excellent,gas,automatic,fwd;
7316852952,tucson,22995,2014.0,chevrolet,express cargo van,excellent,gas,automatic,rwd;
7316852848,tucson,11995,2016.0,ford,focus,excellent,gas,automatic,fwd;
7316852738,tucson,7995,2008.0,mini,cooper clubman,excellent,gas,automatic,fwd;
7316845683,tucson,4500,1999.0,ram,1500,good,gas,automatic,4wd;
7316845429,tucson,11995,2007.0,,STERLING ACTERRA 7500,good,diesel,automatic,rwd;
7316845032,tucson,11900,2011.0,toyota,highlander limited hybrid,good,hybrid,automatic,;
7316843110,tucson,7800,1998.0,gmc,vandura 3500,good,gas,automatic,rwd;
7316843023,tucson,700,1994.0,chevrolet,camaro,,gas,automatic,;
7316840028,tucson,3900,2007.0,honda,civic hybrid,,gas,automatic,fwd;
7316834156,tucson,22990,2016.0,buick,enclave premium sport,good,gas,other,;
7316834025,tucson,24990,2019.0,honda,insight touring sedan 4d,good,hybrid,other,fwd;
7316834008,tucson,25990,2018.0,mini,countryman cooper s all4,good,gas,other,;
7316833854,tucson,19990,2016.0,ford,transit connect passenger,good,gas,automatic,fwd;
7316833928,tucson,18590,2018.0,toyota,corolla im hatchback 4d,good,other,other,fwd;
7316833924,tucson,31990,2019.0,volvo,xc40 t4 momentum sport,good,other,other,fwd;
7316834067,tucson,29990,2015.0,gmc,canyon extended cab sle,good,other,other,4wd;
7316833825,tucson,21990,2018.0,volkswagen,tiguan 2.0t s sport,good,gas,other,fwd;
7316831358,tucson,16995,2013.0,chevrolet,suburban 1500 lt,excellent,gas,automatic,4wd;
7316831244,tucson,12995,2011.0,toyota,highlander limited,excellent,gas,automatic,4wd;
7316831058,tucson,23995,2013.0,gmc,sierra 1500 sle,excellent,gas,automatic,4wd;
7316831019,tucson,9495,2011.0,honda,cr-v lx,excellent,gas,automatic,;
7316830972,tucson,5995,2004.0,ford,mustang,excellent,gas,automatic,;
7316830862,tucson,5499,2008.0,honda,civic exl,excellent,gas,automatic,;
7316830771,tucson,17995,2017.0,honda,accord sport,excellent,gas,other,;
7316830584,tucson,30999,2014.0,rover,spo se,excellent,gas,automatic,4wd;
7316830551,tucson,43995,1955.0,chevrolet,210,excellent,gas,manual,;
7316830408,tucson,33995,2002.0,mercedes-benz,g-class g500,excellent,gas,automatic,4wd;
7316830346,tucson,8495,2009.0,ford,ranger,excellent,gas,automatic,;
7316830266,tucson,5299,2004.0,nissan,xterra xe,excellent,gas,automatic,;
7316830249,tucson,14995,2005.0,jeep,wrangler x,excellent,gas,automatic,4wd;
7316825799,tucson,2100,1998.0,honda,passport,,gas,automatic,;
7316820498,tucson,8900,2002.0,ford,f-150,,gas,automatic,;
7316818054,tucson,750,1998.0,jeep,grand cherokee,good,gas,automatic,4wd;
7316817054,tucson,26995,2015.0,ram,promaster 3500,good,diesel,automatic,fwd;
7316816015,tucson,7995,2000.0,chevrolet,gmt-400,fair,gas,automatic,rwd;
7316814204,tucson,10990,2010.0,subaru,forester,,other,automatic,;
7316813719,tucson,7995,2011.0,ford,transit connect,good,gas,automatic,fwd;
7316812829,tucson,11995,2008.0,,ISUZU NPR,good,diesel,automatic,rwd;
7316812437,tucson,8995,2001.0,chevrolet,silverado 1500,good,gas,automatic,rwd;
7316812208,tucson,32995,2013.0,chevrolet,silverado crew 8' bed',,diesel,automatic,4wd;
7316811111,tucson,7990,2013.0,cadillac,stx,,gas,automatic,;
7316810462,tucson,29995,2018.0,ford,transit,good,diesel,automatic,rwd;
7316809085,tucson,29995,2018.0,ram,promaster 2500,good,gas,automatic,fwd;
7316808917,tucson,59700,2016.0,chevrolet,,,other,automatic,fwd;
7316808825,tucson,2900,1999.0,honda,crv,excellent,gas,automatic,;
7316808403,tucson,0,2014.0,ford,,,gas,automatic,;
7316807678,tucson,22000,2016.0,nissan,frontier,like new,gas,automatic,4wd;
7316806012,tucson,23995,2015.0,ford,transit,good,gas,automatic,rwd;
7316805921,tucson,13990,2014.0,bmw,320i,,gas,automatic,;
7316804786,tucson,0,2017.0,toyota,highlander,,gas,automatic,;
7316804133,tucson,14995,2014.0,gmc,sierra,good,gas,automatic,rwd;
7316803860,tucson,8990,2010.0,infiniti,g37 journey,,gas,automatic,;
7316802833,tucson,50100,2018.0,chevrolet,,,other,automatic,fwd;
7316802732,tucson,26995,2017.0,nissan,nv,good,gas,automatic,rwd;
7316802007,tucson,15995,2015.0,chevrolet,colorado,good,gas,automatic,rwd;
7316801045,tucson,9990,2011.0,ford,expedition,,gas,automatic,;
7316800289,tucson,14995,2013.0,,TRANSIT CONNECT HANDICAP LIFT,,gas,automatic,fwd;
7316799552,tucson,6500,2010.0,jeep,liberty,excellent,gas,automatic,4wd;
7316796831,tucson,2500,1990.0,ford,f250 super duty,fair,gas,automatic,rwd;
7316794787,tucson,12999,2013.0,toyota,camry,excellent,gas,automatic,fwd;
7316794563,tucson,17499,2017.0,toyota,camry,excellent,gas,automatic,fwd;
7316794390,tucson,16999,2013.0,toyota,sienna,excellent,gas,automatic,fwd;
7316794201,tucson,12500,2013.0,toyota,avalon,excellent,gas,automatic,fwd;
7316786328,tucson,6995,2008.0,toyota,sienna le 7-passenger,,gas,automatic,fwd;
7316786269,tucson,13995,2016.0,nissan,rogue sv awd,,gas,automatic,4wd;
7316786222,tucson,14995,2015.0,honda,civic si,,gas,manual,fwd;
7316786180,tucson,38995,2015.0,cadillac,escalade luxury 4x4,,gas,automatic,4wd;
7316786115,tucson,6995,2004.0,toyota,camry xle,,gas,automatic,fwd;
7316786055,tucson,14995,2017.0,nissan,sentra s,,gas,automatic,fwd;
7316785860,tucson,14995,2009.0,bmw,650i,,gas,automatic,rwd;
7316785808,tucson,16995,2017.0,hyundai,santa fe sport 2.4l awd,,gas,automatic,4wd;
7316784210,tucson,7,1952.0,,Dodge. Pilot house truck,good,gas,manual,rwd;
7316783814,tucson,55410,2019.0,ford,,,other,automatic,fwd;
7316783548,tucson,4990,2009.0,mazda,3,,gas,automatic,;
7316779700,tucson,8000,2005.0,toyota,sequoia sr5 $wd,good,gas,automatic,4wd;
7316774765,tucson,2900,2000.0,gmc,safari,,gas,automatic,rwd;
7316771778,tucson,3500,2009.0,,Hyuandai Sonata,good,gas,automatic,;
7316769236,tucson,26990,2019.0,volkswagen,jetta gli autobahn,good,gas,other,fwd;
7316769069,tucson,21990,2017.0,volkswagen,golf alltrack tsi s,good,gas,other,;
7316769051,tucson,30590,2016.0,dodge,challenger r/t coupe 2d,good,gas,other,rwd;
7316768946,tucson,18990,2018.0,volkswagen,passat 2.0t r-line,good,gas,other,fwd;
7316763757,tucson,10995,2015.0,chevrolet,cruze ltz auto,,gas,automatic,fwd;
7316763710,tucson,7995,2009.0,lincoln,mks awd,,gas,automatic,4wd;
7316763667,tucson,14995,2017.0,ford,edge se,,gas,automatic,fwd;
7316763611,tucson,19995,2016.0,audi,q5 2.0t quattro premium plus awd,,other,automatic,4wd;
7316763571,tucson,46995,2016.0,rover,hse awd,,gas,automatic,4wd;
7316763532,tucson,10995,2008.0,acura,mdx sh-awd,,gas,automatic,4wd;
7316763461,tucson,8995,2012.0,volkswagen,gti,,gas,manual,fwd;
7316763409,tucson,3495,1999.0,lexus,es 300,,gas,automatic,fwd;
7316763325,tucson,4995,2008.0,hyundai,sonata gls,,gas,automatic,fwd;
7316760796,tucson,4200,2009.0,nissan,altima,good,gas,automatic,fwd;
7316758432,tucson,4900,1997.0,toyota,4runner,good,gas,automatic,rwd;
7316756018,tucson,8990,2014.0,honda,crosstour,excellent,gas,automatic,4wd;
7316755909,tucson,9490,2011.0,kia,sorento,excellent,gas,automatic,fwd;
7316755839,tucson,11990,2010.0,chevrolet,traverse,,gas,automatic,fwd;
7316754612,tucson,7999,2015.0,jeep,renegade sport suv 4d,excellent,gas,automatic,;
7316744407,tucson,10500,1999.0,chevrolet,tahoe,excellent,gas,automatic,4wd;
7316740980,tucson,2200,1984.0,toyota,supra,fair,gas,manual,rwd;
7316738076,tucson,16551,2013.0,honda,cr-v,,gas,automatic,fwd;
7316737998,tucson,14000,2018.0,toyota,yaris ia,like new,gas,automatic,fwd;
7316735076,tucson,16500,2003.0,chevrolet,silverado 2500hd duramax,good,diesel,automatic,4wd;
7316734525,tucson,12500,2014.0,acura,ilx,excellent,gas,automatic,rwd;
7316732400,tucson,21000,1969.0,dodge,dart gt,excellent,gas,automatic,rwd;
7316728279,tucson,5500,2004.0,ford,ranger,good,gas,automatic,rwd;
7316722724,tucson,0,2018.0,toyota,prius prime,,gas,automatic,;
7316720594,tucson,16900,2009.0,toyota,fj cruiser,good,gas,automatic,rwd;
7316719807,tucson,17000,2002.0,ford,f350 lariat,excellent,diesel,automatic,4wd;
7316718809,tucson,16990,2011.0,rover,sport,,other,automatic,4wd;
7316717501,tucson,26952,2018.0,chevrolet,traverse,,gas,automatic,fwd;
7316714079,tucson,1500,2000.0,chevrolet,s-10 blazer,good,gas,automatic,rwd;
7316705999,tucson,18995,2015.0,honda,pilot,,gas,automatic,fwd;
7316690682,tucson,0,2010.0,toyota,tundra 2wd truck,,gas,automatic,rwd;
7316685082,tucson,18999,2011.0,ford,f-150,excellent,gas,automatic,;
7316685063,tucson,5990,2008.0,chevrolet,impala,,other,automatic,fwd;
7316677651,tucson,0,2010.0,honda,cr-v,,gas,automatic,;
7316676455,tucson,20695,2015.0,honda,cr-v,,gas,automatic,fwd;
7316671524,tucson,16990,2013.0,ford,edge sel sport utility 4d,good,gas,other,;
7316671436,tucson,24590,2014.0,lexus,is 350 sedan 4d,good,gas,other,rwd;
7316671502,tucson,29990,2019.0,toyota,avalon xse sedan 4d,good,other,other,fwd;
7316671433,tucson,23590,2020.0,toyota,corolla hatchback xse 4d,good,other,other,fwd;
7316664838,tucson,0,2009.0,gmc,sierra 2500hd,,other,automatic,;
7316664436,tucson,18995,2003.0,ford,f-350 super duty,,gas,automatic,rwd;
7316662849,tucson,21995,2017.0,honda,accord hybrid,,hybrid,automatic,fwd;
7316662549,tucson,0,2018.0,volkswagen,tiguan,,gas,automatic,fwd;
7316661015,tucson,29779,2015.0,chevrolet,silverado 1500 lt automatic,,gas,automatic,4wd;
7316660958,tucson,27279,2017.0,gmc,sierra 1500 base automatic,,gas,automatic,4wd;
7316660997,tucson,9237,2010.0,infiniti,ex35 journey automatic,,gas,automatic,4wd;
7316660942,tucson,29609,2012.0,toyota,tundra 4wd truck limited automatic,,gas,automatic,4wd;
7316660234,tucson,29271,2018.0,chevrolet,silverado 1500 lt automatic,,gas,automatic,4wd;
7316653650,tucson,0,2001.0,ford,taurus,,other,automatic,;
7316650234,tucson,9488,2007.0,ford,explorer,,gas,automatic,4wd;
7316643832,tucson,0,2015.0,chrysler,200,,gas,automatic,fwd;
7316643424,tucson,0,1997.0,ford,taurus,,other,automatic,;
7316641312,tucson,13999,2012.0,cadillac,srx,excellent,gas,automatic,fwd;
7316636759,tucson,11000,1966.0,dodge,coronet 440,excellent,gas,automatic,rwd;
7316633220,tucson,7000,2011.0,hyundai,santa fe gls,good,gas,automatic,fwd;
7316631045,tucson,0,2021.0,volkswagen,atlas,,gas,automatic,fwd;
7316629733,tucson,4800,2013.0,volkswagen,jetta,good,gas,automatic,;
7316622732,tucson,69000,1962.0,chevrolet,impala,,gas,automatic,;
7316608007,tucson,9000,1966.0,chrysler,300,good,gas,automatic,fwd;
7316606863,tucson,25500,2019.0,chevrolet,silverado 1500,like new,gas,automatic,fwd;
7316598243,tucson,7200,2012.0,hyundai,genesis,,gas,automatic,;
7316592752,tucson,4400,2012.0,kia,rio,good,gas,automatic,;
7316592180,tucson,41995,2015.0,jeep,wrangler unlimited sahara 4dr hardtop,,gas,automatic,4wd;
7316591476,tucson,42995,2015.0,ford,f-150 lifted lariat supercrew 5.0 v8,,other,automatic,4wd;
7316590567,tucson,42995,2016.0,ford,f-150 xlt supercrew ecoboost 3.5l premium,,gas,automatic,4wd;
7316589663,tucson,15500,2005.0,toyota,tacoma 4x4,excellent,gas,automatic,4wd;
7316589513,tucson,61995,2020.0,ram,3500,,diesel,automatic,4wd;
7316588941,tucson,45995,2012.0,ram,3500 laramie drw crew cab cummins,,diesel,automatic,4wd;
7316587819,tucson,5950,2015.0,nissan,altima,like new,gas,automatic,;
7316586860,tucson,19999,2018.0,bmw,320i,new,gas,automatic,rwd;
7316583254,tucson,5200,2013.0,kia,sorento sx,,gas,automatic,;
7316577726,tucson,2400,2001.0,ram,1500,good,gas,automatic,rwd;
7316577520,tucson,6900,2007.0,honda,civic ex,excellent,gas,automatic,fwd;
7316572267,tucson,9500,1985.0,bmw,535i,excellent,gas,manual,rwd;
7316569434,tucson,6450,2011.0,honda,accord,excellent,gas,manual,fwd;
7316562922,tucson,1000,1973.0,volkswagen,beetle,good,gas,automatic,;
7316561600,tucson,32000,2016.0,ford,f-150,excellent,gas,automatic,4wd;
7316560139,tucson,4600,1988.0,chevrolet,camero,excellent,gas,automatic,rwd;
7316560014,tucson,9500,2013.0,ford,c-max hybrid,excellent,gas,automatic,rwd;
7316559042,tucson,7999,2013.0,chevrolet,impala,excellent,gas,automatic,fwd;
7316557640,tucson,11999,2018.0,nissan,sentra,,gas,automatic,fwd;
7316557185,tucson,2200,1999.0,mercury,grand marquis,good,gas,automatic,rwd;
7316556203,tucson,2200,2006.0,chevrolet,malibu,fair,gas,automatic,fwd;
7316555951,tucson,1000,2005.0,volvo,xc90,good,gas,automatic,fwd;
7316555543,tucson,1600,1999.0,chevrolet,lumina,good,gas,automatic,;
7316553718,tucson,800,2004.0,chevrolet,trailblazer,,gas,automatic,;
7316549148,tucson,8400,2007.0,gmc,sierra 1500,excellent,gas,automatic,fwd;
7316548778,tucson,3000,2003.0,chevrolet,trailblazer,good,gas,automatic,;
7316548590,tucson,12000,2000.0,jeep,wrangler sport,good,gas,automatic,4wd;
7316546486,tucson,21499,2017.0,ford,explorer,,gas,automatic,fwd;
7316543785,tucson,3900,2011.0,chevrolet,malibu lt,excellent,gas,automatic,fwd;
7316539572,tucson,20995,2011.0,gmc,yukon denali,good,other,automatic,;
7316530190,tucson,0,2003.0,chevrolet,silverado 2500hd,,other,other,;
7316529750,tucson,39999,2015.0,gmc,yukon,,gas,automatic,4wd;
7316529550,tucson,10500,1982.0,chevrolet,k10 4x4,,gas,automatic,;
7316524214,tucson,48995,2015.0,ram,3500 laramie,good,diesel,automatic,rwd;
7316523980,tucson,8995,2009.0,ford,explorer xlt,good,gas,automatic,4wd;
7316522890,tucson,5800,1996.0,gmc,sierra 1500,,gas,manual,;
7316521674,tucson,15000,2001.0,chevrolet,astro van,good,gas,automatic,;
7316521482,tucson,32995,2014.0,ford,super duty f-350 drw,excellent,gas,automatic,rwd;
7316521397,tucson,0,2003.0,ram,3500 cummins,,diesel,automatic,;
7316521265,tucson,6995,2010.0,ford,fusion s,,gas,automatic,fwd;
7316521180,tucson,11995,2013.0,hyundai,genesis coupe 2.0t r-spec,,gas,manual,rwd;
7316521113,tucson,5995,2007.0,kia,sorento ex ex 4dr suv,,gas,automatic,4wd;
7316521070,tucson,8995,2012.0,chevrolet,cruze ls,,gas,automatic,fwd;
7316519933,tucson,35995,2014.0,toyota,fj cruiser base,good,gas,manual,4wd;
